Brand,ProductName,DiscountedPrice,ActualPrice,Rating,NumberOfRatings,NumberOfReviews,SalesPackage,ModelNumber,PartNumber,ModelName,Series,Color,Type,SuitableFor,MSOfficeProvided,ProcessorBrand,ProcessorName,SSD,RAM,RAMType,StorageCapacity,GraphicProcessor,StorageType,OperatingSystem,USBPort,TouchScreen,ScreenSize,ScreenResolution,ScreenType,Speakers,InternalMic,WirelessLAN,Bluetooth,Dimensions,Weight,DiskDrive,WebCamera,Keyboard,WarrantySummary,WarrantyServiceType,CoveredinWarranty,NotCoveredinWarranty,ClockSpeed
HP,"HP Victus 15 AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fb0106AX / 15-fb0112AX Gaming Laptop  (15.3 Inch, Dark Blue, 2.37 kg, With MS Office)",60990,72718,4.3,546,31,"Laptop, Power Adaptor, User Guide, Warranty Documents",15-fb0106AX / 15-fb0112AX,7K4W8PA#ACJ,15-fb0106AX,Victus 15,Dark Blue,Gaming Laptop,"Gaming, Entertainment, Everyday Use, Learning, Performance, Processing & Multitasking, Travel & Business",Yes,AMD,Ryzen 5 Hexa Core,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x USB Type C 5Gbps signaling rate, 1 x USB Type A 5Gbps signaling rate, 1 x Type A 5Gbps signaling rate",,,1920 x 1080 Pixel,"Full HD, 144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, 250 nits, 45% NTSC",Build-in Dual speakers,Built-in Dual Array Digital Microphones,,v5.3,357.9 x 239.7 x 22.5 mm,2.37 kg,Not Available,HP Wide Vision 720p HD camera,"Full-size, backlit, performance blue keyboard with numeric keypad",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,3.3GHz upto 4.2 GHz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZGP-00059 Laptop  (13.8 Inch, Graphite, 1.22 Kg)",150990,154999,4.7,(3138),31,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGP-00059,ZGP-00059,ZGP-00059,Surface Laptop (7th Edition) AI PC,Graphite,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",,,2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing","Full-size, backlit, performance blue keyboard with numeric keypad",1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,3.3GHz upto 4.2 GHz
HP,"HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) 14-dv2153TU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 Kg, With MS Office)",67999,80500,4.2,5694,293,"Laptop, Power Adaptor, User Guide, Warranty Documents",14-dv2153TU,8Y2S3PA#ACJ,14-dv2153TU,Pavilion,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x SuperSpeed USB Type-C 10Gbps signaling rate, 2 x SuperSpeed USB Type-A 5Gbps signaling rate",,,1920 X 1080 Pixel,"Full HD, IPS, micro-edge, Anti-Glare, Brightness: 250 nits, 157 ppi, Color Gamut: 45%NTSC",Yes,Yes,,v5.2,325 x 216 x 17.0 mm,1.41 Kg,Not Available,HP Wide Vision 720p HD camera,"Full-size, backlit, Natural Silver keyboard",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Max Turbo Frequency upto 4.4GHz
Lenovo,"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) 15ACH6 | 15ACH6Db Gaming Laptop  (15.6 Inch, Shadow Black, 2.25 kg, With MS Office)",70290,135690,4.2,17,2,"Laptop, Battery, Adapter, Cables and User Manuals",15ACH6 | 15ACH6Db,82K201UNIN | 82K101UXIN,15ACH6,IdeaPad Gaming 3,Shadow Black,Gaming Laptop,"Gaming, Entertainment, Everyday Use, Learning, Performance, Processing & Multitasking, Travel & Business",Yes,AMD,Ryzen 7 Octa Core,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 3060,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1, 1 x USB-C 3.2 Gen 1 (support data transfer only)",,,1920 x 1080 Pixel,"Full HD IPS 300nits Anti-glare, 165Hz, 100% sRGB, DC dimmer",speakers Two built-in stereo speakers,Built-in Dual Array Microphones,,v5.0,359.6 x 251.9 x 24.2 mm,2.25 kg,Not Available,HD 720p with Camera Shutter,"White Backlit, English",1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidentaly Damage Protection,Onsite,Manufacturing Defects,Physical Damage,3.2 GHz upto max turbo frequency at 4.4 Ghz
Acer,"Acer Swift Go 14 TouchScreen AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-73T-58PZ Thin and Light Laptop  (14 Inch, Pure Silver, 1.3 Kg, With MS Office)",69990,92999,4.3,530,68,"Laptop, Power Adaptor, User Guide, Warranty Documents",SFG14-73T-58PZ,NX.KSMSI.002,SFG14-73T,Swift Go 14 TouchScreen AI PC,Pure Silver,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core Ultra 5,Yes,16 GB,LPDDR5X,,Intel Integrated Arc Graphics,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 port with power-off charging, 1 x USB 3.2 port, 1 x USB Type-C port with DC-in",,,1920 x 1200 Pixel,"WUXGA display with IPS (In-Plane Switching) technology, high-brightness (400nits) Acer ComfyView LED-backlit TFT LCD 16:10 aspect ratio, color gamut sRGB 100% with multi-touch, Wide viewing angle up to 170 degrees, Mercury free, environment friendly",Two built-in stereo speakers,Yes,,v5.3,312.9 x 217.9 x 14.9 mm,1.3 Kg,Not Available,T-Type USB QHD camera with 2560 x 1440 resolution and 1440p QHD video at 30 fps with Temporal Noise Reduction,83-/84-/87-key full-size FineTip backlit keyboard with international language support,1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,700 MHz upto max turbo frequency at 4.5 Ghz
Acer,"Acer Swift Go 14 Qualcomm Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) SFG14-01 Thin and Light Laptop  (14.5 Inch, Steel Gray, 1.32 Kg, With MS Office)",82990,108799,4.4,10,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",SFG14-01,NX.KYXSI.001,SFG14-01,Swift Go 14,Steel Gray,Thin and Light Laptop,Processing & Multitasking,Yes,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Adreno,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 port with power-off charging, 1 x USB 3.2 port, 1 x USB Type-C port with DC-in",,,1920 x 1200 pixel,WUXGA,Yes,Yes,,Yes,322.6 x 225.95 x 17.95 mm,1.32 Kg,Not Available,"Video conferencing: UFC with Double T-Type MIPI QHD camera, Compatible with Windows only, 1920 x 1200 resolution, 1440p QHD video at 30 fps with Temporal Noise Reduction.",80-/81-/84-key Acer backlight keyboard layout with international language support including indicators of CapsLock and F4/Microphone mute. Control Keys: Acer Sense Key and Copilot Key,1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,700 MHz upto max turbo frequency at 4.5 Ghz
Lenovo,"Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) 15IRH8 Gaming Laptop  (15.6 Inch, Storm Grey, 2.4 kg, With MS Office)",68900,103290,4.3,911,107,"Laptop, Power Adaptor, User Guide, Warranty Documents",15IRH8,82XV00F5IN,15IRH8,LOQ,Storm Grey,Gaming Laptop,"Everyday Use, Gaming, Processing & Multitasking, Entertainment, Learning, Performance, Travel & Business",Yes,Intel,Core i5,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1, 2 x USB 3.2 Gen 2, 1 x USB-C 3.2 Gen 2 (Support Data Transfer, Power Delivery 140W and DisplayPort 1.4)",,,1920 x 1080 Pixels,"Full HD, IPS, 350nits Anti-glare, 45% NTSC, Refresh Rate: 144Hz, G-SYNC",2W Dual Stereo Speakers,Dual Array Microphone,,v5.1,359.6 x 264.8 x 22.1 mm,2.4 kg,Not Available,Full HD 1080p with E Shutter,"White Backlit, English",1 Year Onsite Warranty,Carry-In,Manufacturing Damage,Physical Damage,"Base Frequency 2.0 GHz, Max Turbo Boost at 4.4 GHz"
Lenovo,"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin and Light Laptop  (16 Inch, Cloud Grey, 1.89 kg, With MS Office)",71000,100000,4.1,502,61,"Laptop, Power Adaptor, User Guide, Warranty Documents",16IRL8,82XF003CIN|82XF003GIN,Slim 5,IdeaPad Slim 5,Cloud Grey,Thin and Light Laptop,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",Yes,Intel,Core i5,Yes,16 GB,LPDDR5,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1, 1 x USB 3.2 Gen 1 (Always On), 2 x USB-C 3.2 Gen 1 (Support Data Transfer, Power Delivery 3.0 and DisplayPort 1.4)",,,1920 x 1200 Pixels,"WUXGA, IPS, 300nits Anti-glare, 45% NTSC, TUV Low Blue Light",2W Dual Stereo Speakers,Dual Array Microphone,,v5.1,356 x 251 x 16.9 mm,1.89 kg,Not Available,"Full HD 1080p + IR with Privacy Shutter, ToF Sensor","Backlit, English",1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Carry-In,Manufacturing Damage,Physical Damage,"Base Frequency 2.6 GHz, Max Turbo Boost at 4.7 GHz"
MSI,"MSI Sword 16 HX Intel Core i9 13th Gen 13980HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060/144 Hz) Sword 16 HX B13VFKG-652IN Gaming Laptop  (16 Inch, Cosmos Gray, 2.3 Kg, With MS Office)",132990,151990,4,52,2,"Laptop,Power Adapter, User Guide",Sword 16 HX B13VFKG-652IN,9S7-15P214-652,Sword 16 HX B13VFKG-652IN,Sword 16 HX,Cosmos Gray,Gaming Laptop,Gaming,Yes,Intel,Core i9,Yes,32 GB,DDR5,,NVIDIA GeForce RTX 4060,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 3 x Type-A USB3.2 Gen1",,,1920 x 1200 Pixel,"FHD+(1920x1200), 144Hz Refresh Rate, IPS-Level",2x 2W Audio Speaker,Dual Array Microphone,,v5.3,359 x 266.4 x 27.7 mm,2.3 Kg,Not Available,HD type (30fps@720p)3D Noise Reduction (3DNR),24-Zone RGB Gaming Keyboard,2 Year Onsite Warranty,Onsite,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill",1.6 GHz upto Max turbo frequency at 5.6 Ghz
Apple,"Apple MacBook Pro Apple M3 Max - (36 GB/1 TB SSD/macOS Sonoma) MRW73HN/A  (16 Inch, Silver, 2.16 kg)",328990,349900,4.2,(9),2,"MacBook Pro, 140W USB-C Power Adapter, USB-C to MagSafe 3 Cable (2 m)",MRW73HN/A,MRW73HN/A,MacBook Pro,MacBook Pro,Silver,Laptop,Processing & Multitasking,No,Apple,M3 Max,Yes,36 GB,Unified Memory,,NA,SSD,macOS Sonoma,3 x Thunderbolt / USB 4 Ports (USB 4 (up to 40 Gbps),,,3456 x 2234 Pixels,"XDR (Extreme Dynamic Range), 10,00,000:1 contrast ratio, XDR brightness: 1,000 nits sustained full-screen, 1,600 nits peak2 (HDR content only), SDR brightness: 600 nits",Built-in Speakers,Studio‑quality three-mic array with high signal-to-noise ratio and directional beamforming,,v5.3,355.7 x 248.1 x 16.8 mm,2.16 kg,Not Available,1080p FaceTime HD camera,Backlit Magic Keyboard,1 Year Limited Warranty,Onsite,Manufacturing Defects,Physical Damage,1.6 GHz upto Max turbo frequency at 5.6 Ghz
HP,"HP Victus AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) 16-s0095AX Gaming Laptop  (16.1 Inch, Performance Blue, 2.29 kg, With MS Office)",75990,96136,4.4,381,25,"Laptop, Power Adaptor, User Guide, Warranty Documents",16-s0095AX,8R1E6PA#ACJ,16-s0095AX,Victus AI Powered,Performance Blue,Gaming Laptop,Gaming,Yes,AMD,Ryzen 7 Octa Core,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x USB Type C 5 Gbps Signaling Rate (DisplayPort 1.4, HP Sleep and Charge), 1 x USB Type A 5 Gbps Signaling Rate (HP Sleep and Charge), 2 x USB Type A 5 Gbps Signaling Rate",,,1920 x 1080 Pixels,"Full HD, Refresh Rate: 144 Hz, Response Time: 7 ms, IPS, Micro Edge, Anti Glare, Low Blue Light, Brightness: 250nits, Color Gamut: 100% sRGB",Dual Speaker,Integrated Dual Array Digital Microphones,,v5.3,369.0 x 259.0 x 22.9 mm,2.29 kg,Not Available,HP True Vision 1080p Full HD Camera with Temporal Noise Reduction,"Full Size, 1 Zone RGB Backlit, Performance Blue Opque Keyboard with Numeric Keypad",1 Year Onsite Warranty,Onsite,Manufacturing Damage,Physical Damage,"Base Frequency 3.8 GHz, Max Turbo Boost at 5.1 GHz"
HP,"HP Omen AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 16-xd0015AX Gaming Laptop  (16.1 Inch, Shadow Black, 2.37 Kg)",101051,123652,4.5,185,21,"Laptop, Power Adaptor, User Guide",16-xd0015AX,9X649PA,16-xd0015AX,Omen,Shadow Black,Gaming Laptop,Gaming,No,AMD,Ryzen 7 Octa Core,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 4050,SSD,Windows 11 Home,"1 x USB Type-A 5Gbps signaling rate (HP Sleep and Charge), 1 x USB Type-C 5Gbps signaling rate (USB Power Delivery, DisplayPort 1.4a, HP Sleep and Charge), 2 x USB Type-A 5Gbps signaling rate;",,,1920 x 1080 Pixel,"Full HD, 165 Hz, 7 ms response time, IPS, micro-edge, anti-glare, Low Blue Light, 300 nits, 100% sRGB",Yes,Yes,,v5.3,369 x 259.4 x 23.9 mm,2.37 Kg,Not Available,Camera with Private Shutter,"Full-size, 4-zone RGB backlit, shadow black keyboard and 26-Key Rollover Anti-Ghosting Key technology",1 Year Onsite Warranty,Onsite,Manufacturing Defect,Physical Damage,Max Turbo Frequency up to 5.1 GHz
Lenovo,"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15IAH7 Gaming Laptop  (15.6 inch, Onyx Grey, 2.1 kg, With MS Office)",67990,94690,4.3,508,60,"Laptop, Power Adaptor, User Guide, Warranty Documents",15IAH7,82S9014LIN,15IAH7,IdeaPad Gaming 3,Onyx Grey,Gaming Laptop,"Gaming, Entertainment, Everyday Use, Learning, Performance, Processing & Multitasking, Travel & Business",Yes,Intel,Core i5,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,2 x USB 3.2 Gen 1,,,1920 x 1080 Pixels,"Full HD, IPS, 250nits, Anti-glare, 45% NTSC, 120Hz",Dual 2W Stereo Speakers,Dual Array Microphone,,v5.1,359.6 x 266.4 x 21.8 mm,2.1 kg,Not Available,HD 720p with Privacy Shutter,"Backlit, English",1 Year Onsite Warranty,Carry-In,Manufacturing Damage,Physical Damage,"Base Frequency 2.0 GHz, Max Turbo Boost at 4.4 GHz"
Apple,"Apple Apple M4 Max - (36 GB/1 TB SSD/macOS Sequoia) MX2K3HN/A  (14 Inch, Space Black, 1.62 kg)",297490,319900,4.2,(9),60,"14 inch MacBook Pro, USB-C Power Adapter, USB-C to MagSafe 3 Cable (2 m)",MX2K3HN/A,MX2K3HN/A,MacBook Pro,IdeaPad Gaming 3,Space Black,Thin and Light Laptop,Processing & Multitasking,No,Apple,M4 Max,Yes,36 GB,Unified Memory,,NA,SSD,macOS Sequoia,3 x Thunderbolt 4 (USB-C),,,3024 x 1964 Pixel,"Liquid Retina XDR display, native resolution at 254 pixels per inch, XDR (Extreme Dynamic Range),10,00,000:1 contrast ratio, XDR brightness: 1,000 nits sustained full-screen; 1,600 nits peak3 (HDR content only), SDR brightness: up to 1,000 nits (outdoor)",Built-in Speakers,Dual Array Microphone,,v5.3,312.6 x 221.2 x 15.5 mm,1.62 kg,Not Available,1080p HD video recording,Backlit Magic Keyboard,1 Year Limited Warranty,Onsite,Manufacturing Defects,Physical Damage,"Base Frequency 2.0 GHz, Max Turbo Boost at 4.4 GHz"
HP,"HP Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook  (11.6 Inch, Black, 1.34 Kg)",9990,34554,3.7,7031,588,"Laptop, Power Adaptor, User Guide, Warranty Documents",11MK G9 EE,7D2W3PC#ACJ,11MK G9,Chromebook,Black,Chromebook,Processing & Multitasking,No,MediaTek,MT8183,No,4 GB,LPDDR4X,,MediaTek Integrated ARM Mali G72 MP3 Graphics,eMMC,Chrome,4,,,1366 x 768 Pixel,"HD, IPS, anti-glare, 220 nits, 50% NTSC",Yes,Yes,,v4.2,295 x 205.3 x 18.8 mm,1.34 Kg,Not Available,720p HD camera,"Spill resistant, full-size, Chrome keyboard with skirt anchored keycaps",1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,"Base Frequency 2.0 GHz, Max Turbo Boost at 4.4 GHz"
HP,"HP Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a- na1004TU Chromebook  (14 Inch, Mineral Silver, 1.46 kg)",15990,30000,3.7,1447,135,"Laptop, Battery, Adapter, Cables, User Manuals",14a- na1004TU,5C5M4PA#ACJ,Chromebook,Chromebook,Mineral Silver,Chromebook,Processing & Multitasking,No,Intel,Celeron Dual Core,No,4 GB,LPDDR4,,Intel Integrated UHD,eMMC,Chrome,"2 x SuperSpeed USB Type-C 5 Gbps Signaling Rate (USB Power Delivery, DisplayPort 1.2), 1 x SuperSpeed USB Type-A 5 Gbps Signaling Rate",,,1920 x 1080 Pixels,"Full HD, IPS, Anti-Glare, Micro-Edge, Brightness: 250 nits, 157 PPI, Color Gamut: 45% NTSC, Screen-to-Body Ratio: 82%",Built-in Dual Speakers,Integrated Dual Array Digital Microphone,,v5.0,325 x 218 x 17.8 mm,1.46 kg,Not Available,HP 720 Wide Vision HD Camera,"Full Size, Natural Silver keyboard",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,"Base Frequency 1.1 GHz, Max Turbo Boost Frequency Up to 2.8 GHz"
DELL,"DELL Vostro Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10) Vostro 3000 Thin and Light Laptop  (14 inch, Accent Black, 1.58 Kg, With MS Office)",59071,80711,4.1,411,27,"Laptop, Battery, Adapter, Cables and User Manuals",Vostro 3000,D552204WIN9BE,Chromebook,Vostro,Accent Black,Thin and Light Laptop,Everyday Use,Yes,Intel,Core i5,Yes,8 GB,DDR4,,Intel Integrated Iris Xe,SSD,Windows 10,"2 x USB 3.2 Gen 1, 1 x USB 2.0",,,1920 x 1080 Pixels,Full HD WVA AG Narrow Border Display,Built-in Speakers,Built-in Microphone,,v4.1,240 x 329 x 20,1.58 Kg,Not Available,HD Webcam,English International Non Backlit Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Accidental Damage,2.4 GHz Upto Max Turbo Frequency at 4.2 GHz
HP,"HP 15s Intel Core i5 8th Gen 8265U - (8 GB/1 TB HDD/Windows 10 Home) 15s-du0051TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.76 kg, With MS Office)",50176,56538,4.2,181,18,"Laptop, Power Adaptor, User Guide, Warranty Documents",15s-du0051TU,6YE07PA,Chromebook,15s,Natural Silver,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,No,8 GB,DDR4,,Intel Integrated UHD Graphics,HDD,Windows 10 Home,"2 x USB 3.1 Type-A (Gen 1), 1 x USB 3.1 Type-C (Gen 1)",,,1920 x 1080 Pixel,"Full HD, SVA, Anti-glare, Micro-edge, WLED Backlit Display",Built-in Dual Speakers,Built-in Dual Array Digital Microphone,,v4.2,35.8 x 24.2 x 1.99 cm,1.76 kg,Not Available,HD TrueVision Webcam,"Full-size, Island-style, Natural Silver Keyboard with Numeric Keypad",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damages,1.6 GHz with Turbo Boost Upto 3.9 GHz
ASUS,"ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 Chromebook  (14 Inch, Transparent Silver, 1.47 Kg)",13490,32990,3.8,2336,203,"Laptop, Charger, Product manual",CX1400CKA-NK0453,90NX03I2-M00FX0,CX1400CKA-NK0453,Chromebook,Transparent Silver,Chromebook,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-A, 2 x USB 3.2 Gen 1 Type-C support display / power delivery",,,1920 x 1080 Pixel,"Full HD, LED Backlit",Built-in Dual Speakers,Built-in Dual Array Digital Microphone,,v5.2,326.5 x 228.7 x 18.7 mm,1.47 Kg,Not Available,720p HD camera,Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defect,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (32 GB/1 TB SSD/Windows 11 Home) ZID-00014 2 in 1 Laptop  (13 Inch, Platinum, 0.895 Kg)",232990,237999,4.7,2336,203,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZID-00014,ZID-00014,ZID-00014,Surface Pro (11th Edition) AI PC,Platinum,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,32 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,,,2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00014 2 in 1 Laptop  (13 Inch, Platinum, 0.895 Kg)",161990,165999,4.7,2336,203,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00014,ZIA-00014,ZIA-00014,Surface Pro (11th Edition) AI PC,Platinum,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,,,2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home) ZGJ-00023 Laptop  (13.8 Inch, Platinum, 1.22 Kg)",113990,116999,4.7,(29),203,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGJ-00023,ZGJ-00023,ZGJ-00023,Surface Laptop (7th Edition) AI PC,Platinum,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1P64100 - Qualcomm Adreno GPU (10 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",,,2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing",Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
Lenovo,"Lenovo Legion 5 AMD Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) 15ACH6H Gaming Laptop  (15.6 Inch, Phantom Blue (Top), Shadow Black (Bottom), 2.4 Kg, With MS Office)",99990,186090,4.6,20,0,"Laptop, User manual, Adapter",15ACH6H,82JU00SYIN |82JU00YPIN,15ACH6H,Legion 5,"Phantom Blue (Top), Shadow Black (Bottom)",Gaming Laptop,Gaming,Yes,AMD,Ryzen 7 Octa Core,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 3060,SSD,Windows 11 Home,"3 x USB 3.2 Gen 1, 1 x USB 3.2 Gen 1 (Always On), 1 x USB-C 3.2 Gen 2 (support data transfer and DisplayPort 1.4), 1 x USB-C 3.2 Gen 2 (support data transfer, Power Delivery and DisplayPort 1.4)",,,2560 x 1440 Pixel,"WQHD IPS 300nits Anti-glare, 165Hz, 100% sRGB, Dolby Vision, FreeSync, G-SYNC, DC dimmer",Built-in Speakers,Dual Studio Mics with Voice Focus,,v 5.1,362.56 x 260.61 x 22.5-25.75 mm,2.4 Kg,Not Available,HD 720p with E-camera Shutter,"4-Zone RGB Backlit, English",1Yr Warranty + 1 Yr Legion Ultimate Support and 1 Yr Accidental Damage Protection,Onsite,Manufacturing Defects,Physical Damage,3.2 GHz upto max turbo frequency at 4.4 Ghz
