Brand,ProductName,DiscountedPrice,ActualPrice,Rating,NumberOfRatings,NumberOfReviews,SalesPackage,ModelNumber,PartNumber,ModelName,Series,Color,Type,SuitableFor,MSOfficeProvided,ProcessorBrand,ProcessorName,SSD,RAM,RAMType,StorageCapacity,GraphicProcessor,StorageType,OperatingSystem,USBPort,TouchScreen,ScreenSize,ScreenResolution,ScreenType,Speakers,InternalMic,WirelessLAN,Bluetooth,Dimensions,Weight,DiskDrive,WebCamera,Keyboard,WarrantySummary,WarrantyServiceType,CoveredinWarranty,NotCoveredinWarranty,ClockSpeed
Lenovo,"Lenovo IdeaPad Slim 5 WUXGA IPS AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14IMH9 Thin and Light Laptop  (14 inch, Cloud Grey, 1.48 Kg, With MS Office)",71990,103790,4.2,291,38,"Laptop, Power Adaptor, User Guide, Warranty Documents",14IMH9,83DA0002IN,14IMH9,IdeaPad Slim 5 WUXGA IPS AI PC,Cloud Grey,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core Ultra 5,Yes,16 GB,LPDDR5X,,Intel Integrated Intel Arc,SSD,Windows 11 Home,"1 x USB-A (USB 5Gbps / USB 3.2 Gen 1), 1 x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On, 2 x USB-C (USB 5Gbps / USB 3.2 Gen 1), with USB PD 3.0 and DisplayPort 1.4",,,1920 x 1200 Pixel,"WUXGA IPS 300nits Anti-glare, 100% sRGB",Yes,Yes,,v5.2,312 x 221 x 16.9 mm,1.48 Kg,Not Available,"FHD 1080p + IR with Privacy Shutter, ToF Sensor","Backlit, English",1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Carry-in,Manufacturing Defects,Physical Damage,700 MHz upto max turbo frequency at 4.5 Ghz
MSI,"MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) Cyborg 15 A12UDX-1049IN Gaming Laptop  (15.6 Inch, Translucent Black, 1.98 Kg)",63990,94990,3.9,22,0,"Laptop,Battery,Power Adapter, User Guide",Cyborg 15 A12UDX-1049IN,9S7-15K111-1049,Cyborg 15 A12UDX-1049IN,Cyborg 15,Translucent Black,Gaming Laptop,Gaming,No,Intel,Core i5,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen1 / DP), 2 x Type-A USB3.2 Gen1",,,1920 x 1080 Pixel,"FHD , 144Hz 45%NTSC IPS-Level",Yes,Yes,,v5.2,359.36 x 250.34 x 22.9 mm,1.98 Kg,Not Available,HD type (30fps@720p),Blue Backlit Gaming Keyboard,2 Year Onsite Warranty,Onsite,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill",1.5GHz upto Max turbo frequency at 4.40 Ghz
HP,"HP Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook  (11.6 Inch, Black, 1.34 Kg)",9990,34554,3.7,7031,588,"Laptop, Power Adaptor, User Guide, Warranty Documents",11MK G9 EE,7D2W3PC#ACJ,11MK G9,Chromebook,Black,Chromebook,Processing & Multitasking,No,MediaTek,MT8183,No,4 GB,LPDDR4X,,MediaTek Integrated ARM Mali G72 MP3 Graphics,eMMC,Chrome,4,,,1366 x 768 Pixel,"HD, IPS, anti-glare, 220 nits, 50% NTSC",Yes,Yes,,v4.2,295 x 205.3 x 18.8 mm,1.34 Kg,Not Available,720p HD camera,"Spill resistant, full-size, Chrome keyboard with skirt anchored keycaps",1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,1.5GHz upto Max turbo frequency at 4.40 Ghz
ASUS,"ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 Chromebook  (14 Inch, Transparent Silver, 1.47 Kg)",13490,32990,3.8,2336,203,"Laptop, Charger, Product manual",CX1400CKA-NK0453,90NX03I2-M00FX0,CX1400CKA-NK0453,Chromebook,Transparent Silver,Chromebook,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-A, 2 x USB 3.2 Gen 1 Type-C support display / power delivery",,,1920 x 1080 Pixel,"Full HD, LED Backlit",Yes,Yes,,v5.2,326.5 x 228.7 x 18.7 mm,1.47 Kg,Not Available,720p HD camera,Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defect,Physical Damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
Acer,"Acer Aspire 5 15 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) A515-58M Thin and Light Laptop  (15.6 Inch, Steel Gray, 1.75 Kg, With MS Office)",67999,69990,4.7,3,0,"Laptop, Power Adaptor, User Guide, Warranty Documents",A515-58M,NX.KHFSI.001,A515-58M,Aspire 5 15,Steel Gray,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,8 GB,LPDDR5,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x USB Type-C / Thunderbolt 4 port, 1 x USB port with power-off charging, 1 x USB 3.2 port",,,1920 x 1080 Pixel,"Full HD, LED Backlit",Yes,Yes,,v5.1,326.5 x 228.7 x 18.7 mm,1.75 Kg,Not Available,T-Type USB FHD camera with 1920 x 1080 resolution and 1080p HD video at 60 fps with Temporal Noise Reduction,"99-/100-/103-key Acer backlit keyboard with international language support, with indicators of CapsLock and F4/Microphone mute",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Max Turbo Frequency up to 4.6 GHz
MSI,"MSI Modern 14 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO Business Laptop  (14 inch, Classic Black, 1.4 Kg, With MS Office)",50990,60990,4.2,(76),0,"Laptop,Battery,Power Adapter, User Guide",Modern 14 C12MO,9S7-14J112-1211,Modern 14 C12MO,Modern 14,Classic Black,Business Laptop,Travel & Business,Yes,Intel,Core i7,Yes,16 GB,DDR4,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 3 x Type-A USB3.2 Gen2",,,1920 x 1080 Pixel,"Full HD , 60Hz 45%NTSC IPS-Level",2x 2W Speaker,Yes,,v5.2,319.9 x 223 x 19.35 mm,1.4 Kg,Not Available,HD type (30fps@720p),Single backlight Keyboard(White),1 Year Warranty Term,Carry-in,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill",1.2 GHz upto Max Turbo Frequency 4.7 GHz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00014 2 in 1 Laptop  (13 Inch, Platinum, 0.895 Kg)",161990,165999,4.7,(76),0,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00014,ZIA-00014,ZIA-00014,Surface Pro (11th Edition) AI PC,Platinum,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,,,2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",Single backlight Keyboard(White),1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,1.2 GHz upto Max Turbo Frequency 4.7 GHz
ASUS,"ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ953WS Thin and Light Laptop  (15.6 Inch, Icelight Silver, 1.70 kg, With MS Office)",30990,56990,4.3,10329,805,"Laptop, Power Adaptor, User Guide, Warranty Documents",X1502ZA-EJ953WS,90NB0VX2-M01DB0,X1502ZA-EJ953WS,Vivobook 15,Icelight Silver,Thin and Light Laptop,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",Yes,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated Integrated,SSD,Windows 11 Home,"1 x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A",,,1920 x 1080 Pixel,"FHD, 16:9 aspect ratio, LED Backlit, 60Hz refresh rate, 220nits, 45% NTSC color gamut, Anti-glare display",Built-in Speakers,Built-in Microphone,,v5.0,359.7 x 232.5 x 19.9 ~ 19.9,1.70 kg,Not Available,720p HD camera With privacy shutter,Chiclet Keyboard,1 Year Onsite Warranty,Contact : Ph : 1800-2090365 / Mail : rc_india@asus.com,Manufacturing Defects,Physical Damage,Upto 4.40GHz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home) ZGJ-00023 Laptop  (13.8 Inch, Platinum, 1.22 Kg)",113990,116999,4.7,(29),805,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGJ-00023,ZGJ-00023,ZGJ-00023,Surface Laptop (7th Edition) AI PC,Platinum,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1P64100 - Qualcomm Adreno GPU (10 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",,,2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing",Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,Upto 4.40GHz
Acer,"Acer Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) C734-C2ED Chromebook  (11.6 inch, Pure Black, 1.26 Kg)",16990,28999,4.1,14,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",C734-C2ED,NX.AYVSI.006,C734,Chromebook,Pure Black,Chromebook,Processing & Multitasking,No,Intel,Celeron Dual Core,No,4 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-C port, 2 x USB 3.2 Gen 1 Type-A port",,,1280 X 1024 Pixel,HD LED-backlit TFT LCD,Yes,Yes,,v5.1,296 x 206 x 21.1 mm,1.26 Kg,Not Available,"UFC with USB 6 mm HD camera, Compatible with Chromebook only, 1280 x 1024 resolution, 720p HD video at 30 fps with Temporal Noise Reduction",74-/75-/78-key Acer FineTip EDU anchored keyboard with international language support,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
ASUS,"ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ993WS Thin and Light Laptop  (15.6 Inch, Icelight Silver, 1.70 Kg, With MS Office)",32990,58990,4.3,10329,805,"Laptop, Power Adapter, Warranty Documents, User Manual",X1502ZA-EJ993WS,90NB0VX2-M02HB0,X1502ZA-EJ993WS,Vivobook 15,Icelight Silver,Thin and Light Laptop,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",Yes,Intel,Core i3,Yes,16 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-C, 2 x USB 3.2 Gen 1 Type-A",,,1920 x 1080 Pixel,"Full HD, 16:9 aspect ratio, LED Backlit, 60Hz refresh rate, 220nits, 45% NTSC color gamut, Anti-glare display, TÜV Rheinland-certified",Yes,Yes,,v5.3,359.7 x 232.5 x 19.9 mm,1.70 Kg,Not Available,720p HD camera With privacy shutter,Chiclet Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defect,Physical Damage,Max turbo frequency at 4.4 Ghz
Apple,"Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC8H4HN/A  (13.6 Inch, Silver, 1.24 kg)",106990,114900,4.6,413,32,"13.6 inch MacBook Air USB-C Power Adapter, USB-C to MagSafe 3 Cable (2 m)",MC8H4HN/A,MC8H4HN/A,MacBook Air,Vivobook 15,Silver,Thin and Light Laptop,Processing & Multitasking,No,Apple,M3,Yes,16 GB,Unified Memory,,NA,SSD,macOS Sequoia,2 x Thunderbolt USB 4,,,2560 x 1664 Pixel,"Liquid Retina display, LED-backlit display with IPS technology native resolution at 224 pixels per inch, 500 nits brightness",Built-in Speakers,Yes,,v5.3,304.1 x 215.0 x 11.3 mm,1.24 kg,Not Available,1080p FaceTime HD camera,Backlit Magic Keyboard,1 Year Limited Warranty,Onsite,Manufacturing Defects,Physical Damage,Max turbo frequency at 4.4 Ghz
MICROSOFT,"MICROSOFT Surface Pro (11th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZIA-00031 2 in 1 Laptop  (13 Inch, Black, 0.895 Kg)",161990,165999,4.7,(5611),32,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZIA-00031,ZIA-00031,ZIA-00031,Surface Pro (11th Edition) AI PC,Black,2 in 1 Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,2 X USB-C with USB 4,,,2880 x 1920 Pixel,OLED PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,287 x 208 x 9.3 mm,0.895 Kg,Not Available,"Front Camera - 12MP, 1440p@30 fps (QHD) video & 10MP, 4K@30 fps Video Resolution",Backlit Magic Keyboard,1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,Max turbo frequency at 4.4 Ghz
HP,"HP Victus 15 AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fb0106AX / 15-fb0112AX Gaming Laptop  (15.3 Inch, Dark Blue, 2.37 kg, With MS Office)",60990,72718,4.3,546,31,"Laptop, Power Adaptor, User Guide, Warranty Documents",15-fb0106AX / 15-fb0112AX,7K4W8PA#ACJ,15-fb0106AX,Victus 15,Dark Blue,Gaming Laptop,"Gaming, Entertainment, Everyday Use, Learning, Performance, Processing & Multitasking, Travel & Business",Yes,AMD,Ryzen 5 Hexa Core,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x USB Type C 5Gbps signaling rate, 1 x USB Type A 5Gbps signaling rate, 1 x Type A 5Gbps signaling rate",,,1920 x 1080 Pixel,"Full HD, 144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, 250 nits, 45% NTSC",Build-in Dual speakers,Built-in Dual Array Digital Microphones,,v5.3,357.9 x 239.7 x 22.5 mm,2.37 kg,Not Available,HP Wide Vision 720p HD camera,"Full-size, backlit, performance blue keyboard with numeric keypad",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,3.3GHz upto 4.2 GHz
HP,"HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 7M657PA Thin and Light Laptop  (15.6 inch, Silver, 2.3 kg)",32990,47553,4,69,3,"Laptop, Power Adapter, User Guide",7M657PA,7M657PA,250 G9,250 G9,Silver,Thin and Light Laptop,"Travel & Business, Learning, Entertainment, Everyday Use, Performance, Processing & Multitasking",No,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated Intel® UHD Graphics,SSD,Windows 11 Home,"1 x USB Type-C, 2 x USB 3.0",,,1366 x 768 pixel,"Display 39.6 cm (15.6"") diagonal, HD (1366 x 768), narrow bezel, anti-glare, 250 nits, 45% NTSC",Dual stereo speakers,integrated digital microphone,,v5.2,358x242x19.9mm,2.3 kg,Not Available,720p HD camera,Full-size keyboard with numeric keypad,1 year Domestic warranty,Visit HP Service Centre,MANUFACTURING DEFECT,"Physical Damges , Mother Board Issues",2.6 GHz
Lenovo,"Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)",83490,101090,4.1,261,31,"Laptop, Adapter, User Guide",14IMH9,83DA0049IN|83DA003GIN,14IMH9,IdeaPad Slim 5 WUXGA OLED AI PC,Cloud Grey,Laptop,Processing & Multitasking,Yes,Intel,Core Ultra 5,Yes,16 GB,LPDDR5X,,Intel Integrated Arc,SSD,Windows 11 Home,"1 x USB-A (USB 5Gbps / USB 3.2 Gen 1), 1 x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On, 2 x USB-C (USB 5Gbps / USB 3.2 Gen 1), with USB PD 3.0 and DisplayPort 1.4",,,1920 x 1200 Pixel,"WUXGA, OLED 400nits Glossy, 100% DCI-P3, 60Hz, DisplayHDR True Black 500",Yes,Yes,,v5.3,312 x 221 x 16.9-17.9 mm,1.46 Kg,Not Available,"FHD 1080p + IR with Privacy Shutter, ToF Sensor","Backlit, English",1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Onsite,Manufacturing defects,Physical Damage,Max Turbo up to 4.5Ghz
MICROSOFT,"MICROSOFT Surface Laptop (7th Edition) AI PC Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Home) ZGP-00059 Laptop  (13.8 Inch, Graphite, 1.22 Kg)",150990,154999,4.7,(3138),31,"Laptop, Power Supply, Quick Start Guide, Safety and Warranty Documents",ZGP-00059,ZGP-00059,ZGP-00059,Surface Laptop (7th Edition) AI PC,Graphite,Laptop,Processing & Multitasking,No,Qualcomm,Snapdragon X Elite,Yes,16 GB,LPDDR5X,,Qualcomm Snapdragon X Elite - X1E80100 - Qualcomm Adreno GPU (12 Core),SSD,Windows 11 Home,"2 x USB-C with USB4, 1 x USB-A 3.1",,,2304 x 1536 Pixel,LCD PixelSense TM Touchscreen,2W stereo speakers with Dolby Atmos,Dual Studio Mics with Voice Focus,,Yes,301 x 220 x 17.5 mm,1.22 Kg,Not Available,"2MP, 1080p Full HD front facing","Backlit, English",1 Year Onsite Warranty,Onsite,Software & Hardware Only,Physical Damage,Max Turbo up to 4.5Ghz
Lenovo,"Lenovo LOQ Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) 15IRX9 Gaming Laptop  (15.6 inch, Luna Grey, 2.38 Kg, With MS Office)",110990,139290,4.2,183,17,"Laptop, Power Adaptor, User Guide, Warranty Documents",15IRX9,83DV00LXIN,15IRX9,LOQ,Luna Grey,Gaming Laptop,Gaming,Yes,Intel,Core i7,Yes,24 GB,DDR5,,NVIDIA GeForce RTX 4060,SSD,Windows 11 Home,"3 x USB-A (USB 5Gbps / USB 3.2 Gen 1), 1 x USB-C (USB 10Gbps / USB 3.2 Gen 2), with Lenovo PD 140W and DisplayPort 1.4",,,1920 x 1080 Pixel,"Full HD IPS 300nits Anti-glare, 100% sRGB, 144Hz, G-SYNC",Yes,Yes,,v5.2,359.86 x 258.7 x 23.9 mm,2.38 Kg,Not Available,FHD 1080p with E-shutter,"4-Zone RGB Backlit, English",1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,Max Turbo Frequency up to 4.90 GHz
Acer,"Acer Swift Go 14 Qualcomm Snapdragon X Plus - (16 GB/512 GB SSD/Windows 11 Home) SFG14-01 Thin and Light Laptop  (14.5 Inch, Steel Gray, 1.32 Kg, With MS Office)",82990,108799,4.4,10,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",SFG14-01,NX.KYXSI.001,SFG14-01,Swift Go 14,Steel Gray,Thin and Light Laptop,Processing & Multitasking,Yes,Qualcomm,Snapdragon X Plus,Yes,16 GB,LPDDR5X,,Qualcomm Adreno,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 port with power-off charging, 1 x USB 3.2 port, 1 x USB Type-C port with DC-in",,,1920 x 1200 pixel,WUXGA,Yes,Yes,,Yes,322.6 x 225.95 x 17.95 mm,1.32 Kg,Not Available,"Video conferencing: UFC with Double T-Type MIPI QHD camera, Compatible with Windows only, 1920 x 1200 resolution, 1440p QHD video at 30 fps with Temporal Noise Reduction.",80-/81-/84-key Acer backlight keyboard layout with international language support including indicators of CapsLock and F4/Microphone mute. Control Keys: Acer Sense Key and Copilot Key,1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,Max Turbo Frequency up to 4.90 GHz
MSI,"MSI Sword 16 HX Intel Core i9 13th Gen 13980HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060/144 Hz) Sword 16 HX B13VFKG-652IN Gaming Laptop  (16 Inch, Cosmos Gray, 2.3 Kg, With MS Office)",132990,151990,4,52,2,"Laptop,Power Adapter, User Guide",Sword 16 HX B13VFKG-652IN,9S7-15P214-652,Sword 16 HX B13VFKG-652IN,Sword 16 HX,Cosmos Gray,Gaming Laptop,Gaming,Yes,Intel,Core i9,Yes,32 GB,DDR5,,NVIDIA GeForce RTX 4060,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 3 x Type-A USB3.2 Gen1",,,1920 x 1200 Pixel,"FHD+(1920x1200), 144Hz Refresh Rate, IPS-Level",2x 2W Audio Speaker,Yes,,v5.3,359 x 266.4 x 27.7 mm,2.3 Kg,Not Available,HD type (30fps@720p)3D Noise Reduction (3DNR),24-Zone RGB Gaming Keyboard,2 Year Onsite Warranty,Onsite,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill",1.6 GHz upto Max turbo frequency at 5.6 Ghz
Acer,"Acer Predator Helios 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4070) PH16-72 Gaming Laptop  (16 Inch, Abyssal Black, 2.65 Kg)",189990,197999,4.2,(6001),2,"Laptop, Power Adaptor, User Guide, Warranty Documents",PH16-72,NH.QNXSI.004,PH16-72,Predator Helios 16,Abyssal Black,Gaming Laptop,Processing & Multitasking,No,Intel,Core i7,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 4070,SSD,Windows 11 Home,"1 x USB 3.2 Gen1 Port, 1 x USB 3.2 Gen2 Port, 1 x USB 3.2 Gen 2 Port with power-off charging, 2 x USB Type-C Port (Thunderbolt 4)",,,2560 x 1600 Pixel,"WQXGA Display with IPS (In-Plane Switching) technology, high brightness (500 nits) Acer ComfyView LED-backlit TFT LCD, supporting 240 Hz, Grey to Grey 3 ms by Overdrive, Nvidia Advanced Optimus capable. 16:10 aspect ratio, DCI-P3 100%, Wide viewing angle up to 170 degrees, Ultra-slim design, Mercury free, environment friendly.",Yes,Yes,,v5.3,357.78 x 277.55 x 24.9 mm,2.65 Kg,Not Available,UFC with Narrow USB FHD camera compatible with windows with Blue Glass lens with 1920 x 1080 resolution and 1080p HD video at 60 fps with Temporal Noise Reduction with Dual Mic,"103(US)-/104(UK)-key, FineTip RGB Per-Key backlight keyboard with international language support",1 Year International Travelers Warranty (ITW),Carry-in,Manufacturing Defects,Physical Damage,1.5 GHz upto Max Turbo Frequency 5.50 GHz
MSI,"MSI Modern 14 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-436IN Thin and Light Laptop  (14 Inch, Classic Black, 1.4 Kg)",45890,73990,4.3,168,25,"Laptop, Power adapter",Modern 14 C13M-436IN,9S7-14J112-436,Modern 14 C13M-436IN,Modern 14,Classic Black,Thin and Light Laptop,"Processing & Multitasking, Entertainment",No,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 1 x Type-A USB3.2 Gen2, 2 x Type-A USB2.0",,,1920 x 1080 Pixel,"Full HD, 60Hz 45%NTSC IPS-Level",Built-in Speakers,Yes,,v5.2,319.9 x 223 x 19.35 mm,1.4 Kg,Not Available,HD type (30fps@728p),Single backlight Keyboard(White),1 Year Carry-in Warranty,Carry-in,Part Failure,"Physical Damage, Burn, Liquid Spill",Base frequency 0.9 GHz upto Max Turbo Frequency 4.6 GHz
HP,"HP Victus AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) 16-s0095AX Gaming Laptop  (16.1 Inch, Performance Blue, 2.29 kg, With MS Office)",75990,96136,4.4,381,25,"Laptop, Power Adaptor, User Guide, Warranty Documents",16-s0095AX,8R1E6PA#ACJ,16-s0095AX,Victus AI Powered,Performance Blue,Gaming Laptop,Gaming,Yes,AMD,Ryzen 7 Octa Core,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x USB Type C 5 Gbps Signaling Rate (DisplayPort 1.4, HP Sleep and Charge), 1 x USB Type A 5 Gbps Signaling Rate (HP Sleep and Charge), 2 x USB Type A 5 Gbps Signaling Rate",,,1920 x 1080 Pixels,"Full HD, Refresh Rate: 144 Hz, Response Time: 7 ms, IPS, Micro Edge, Anti Glare, Low Blue Light, Brightness: 250nits, Color Gamut: 100% sRGB",Dual Speaker,Integrated Dual Array Digital Microphones,,v5.3,369.0 x 259.0 x 22.9 mm,2.29 kg,Not Available,HP True Vision 1080p Full HD Camera with Temporal Noise Reduction,"Full Size, 1 Zone RGB Backlit, Performance Blue Opque Keyboard with Numeric Keypad",1 Year Onsite Warranty,Onsite,Manufacturing Damage,Physical Damage,"Base Frequency 3.8 GHz, Max Turbo Boost at 5.1 GHz"
HP,"HP Omen AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 16-xd0015AX Gaming Laptop  (16.1 Inch, Shadow Black, 2.37 Kg)",101051,123652,4.5,185,21,"Laptop, Power Adaptor, User Guide",16-xd0015AX,9X649PA,16-xd0015AX,Omen,Shadow Black,Gaming Laptop,Gaming,No,AMD,Ryzen 7 Octa Core,Yes,16 GB,DDR5,,NVIDIA GeForce RTX 4050,SSD,Windows 11 Home,"1 x USB Type-A 5Gbps signaling rate (HP Sleep and Charge), 1 x USB Type-C 5Gbps signaling rate (USB Power Delivery, DisplayPort 1.4a, HP Sleep and Charge), 2 x USB Type-A 5Gbps signaling rate;",,,1920 x 1080 Pixel,"Full HD, 165 Hz, 7 ms response time, IPS, micro-edge, anti-glare, Low Blue Light, 300 nits, 100% sRGB",Yes,Yes,,v5.3,369 x 259.4 x 23.9 mm,2.37 Kg,Not Available,Camera with Private Shutter,"Full-size, 4-zone RGB backlit, shadow black keyboard and 26-Key Rollover Anti-Ghosting Key technology",1 Year Onsite Warranty,Onsite,Manufacturing Defect,Physical Damage,Max Turbo Frequency up to 5.1 GHz
