Brand,ProductName,DiscountedPrice,ActualPrice,Rating,NumberOfRatings,NumberOfReviews,SalesPackage,ModelNumber,PartNumber,ModelName,Series,Color,Type,SuitableFor,MSOfficeProvided,ProcessorBrand,ProcessorName,SSD,RAM,RAMType,StorageCapacity,GraphicProcessor,StorageType,OperatingSystem,USBPort,TouchScreen,ScreenSize,ScreenResolution,ScreenType,Speakers,InternalMic,WirelessLAN,Bluetooth,Dimensions,Weight,DiskDrive,WebCamera,Keyboard,WarrantySummary,WarrantyServiceType,CoveredinWarranty,NotCoveredinWarranty,ClockSpeed
MSI,"MSI Sword 16 HX Intel Core i9 13th Gen 13980HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060/144 Hz) Sword 16 HX B13VFKG-652IN Gaming Laptop  (16 Inch, Cosmos Gray, 2.3 Kg, With MS Office)",132990,151990,4,52,2,"Laptop,Power Adapter, User Guide",Sword 16 HX B13VFKG-652IN,9S7-15P214-652,Sword 16 HX B13VFKG-652IN,Sword 16 HX,Cosmos Gray,Gaming Laptop,Gaming,Yes,Intel,Core i9,Yes,32 GB,DDR5,,NVIDIA GeForce RTX 4060,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 3 x Type-A USB3.2 Gen1",,,1920 x 1200 Pixel,"FHD+(1920x1200), 144Hz Refresh Rate, IPS-Level",2x 2W Audio Speaker,Dual Mic,,v5.3,359 x 266.4 x 27.7 mm,2.3 Kg,Not Available,HD type (30fps@720p)3D Noise Reduction (3DNR),24-Zone RGB Gaming Keyboard,2 Year Onsite Warranty,Onsite,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill",1.6 GHz upto Max turbo frequency at 5.6 Ghz
HP,"HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2144au Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)",36980,54552,4.2,7963,584,"Laptop, Power Adaptor, User Guide, Warranty Documents",15s- eq2144au,50M63PA#ACJ,15s- eq2144au,Sword 16 HX,Natural Silver,Thin and Light Laptop,"Everyday Use, Processing & Multitasking",Yes,AMD,Ryzen 5 Hexa Core,Yes,8 GB,DDR4,,AMD Radeon AMD,SSD,Windows 11 Home,"1 x SuperSpeed USB Type-C 5Gbps signaling rate, 2 x SuperSpeed USB Type-A 5Gbps signaling rate",,,1920 x 1080 Pixel,"Full HD, micro-edge, anti-glare, Brightness: 250 nits, 141 ppi, Color Gamut: 45%NTSC",Built-in Dual Speakers,Built-in Dual Array Digital Microphones,,v4.2,358 x 242 x 17.9 mm,1.69 kg,Not Available,HP True Vision 720p HD camera,Full-size Island-style Natural Silver Keyboard with Numeric Keypad,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz
MSI,"MSI Modern 15 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B7M-071IN Thin and Light Laptop  (15.6 Inch, Classic Black, 1.75 Kg)",39990,62990,4.4,2959,331,"Laptop, battery, power adapter, user guide",Modern 15 B7M-071IN,9S7-15HK12-071,Modern 15 B7M-071IN,Modern 15,Classic Black,Thin and Light Laptop,Gaming,No,AMD,Ryzen 5 Hexa Core,Yes,16 GB,DDR4,,AMD Radeon AMD,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 1 x Type-A USB3.2 Gen2, 2 x Type-A USB2.0",,,1920 x 1080 Pixel,"Full HD, 60Hz 45%NTSC IPS-Level",Yes,Yes,,v5.2,359 x 241 x 19.9 mm,1.75 Kg,Not Available,HD type (30fps@720p),Single Backlit Keyboard (White),1 Year Carry-in Warranty,Carry-in,Manufacturing Defect,"Physical Damage, Burn, Liquid Spill",Base frequency 2 GHz upto Max Turbo Frequency 4.5 GHz
Acer,"Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/1 TB SSD/Windows 11 Home) AL15-41 Thin and Light Laptop  (15.6 Inch, Steel Grey, 1.59 Kg)",36990,60999,4,698,60,"Laptop, Power Adaptor, User Guide, Warranty Documents",AL15-41,UN.31ZSI.01B,AL15-41,Aspire Lite,Steel Grey,Thin and Light Laptop,Processing & Multitasking,No,AMD,Ryzen 5 Hexa Core,Yes,16 GB,DDR4,,AMD Radeon AMD,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 (Type A), 2 x USB 2.0 (Type A), 1 x USB 3.2 Gen 2 (Type C)",,,1920 X 1080 Pixel,Full HD,Yes,Yes,,Yes,360.40 x 239.30 x 19.7 mm,1.59 Kg,Not Available,"HD webcam with 1280 x 720 resolution, 720p HD audio/video recording","100-/101-/104-key keyboard with independent numeric keypad, international language support",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,up to 4.00 GHz
DELL,"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.62 Kg, With MS Office)",51890,66056,4.2,574,31,"Laptop, Battery, AC Adapter, User Guide, Manuals",Inspiron 3530,OIN353034011RINS1M,Inspiron 3530,"Inspiron 15 with Backlit Keyboard,",Platinum Silver,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,8 GB,DDR4,,Intel Integrated Integrated,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 Type-A port, 1 x USB 3.2 Gen 1 Type-C data only, 1 x USB 2.0 port,",,,1920 x 1080 Pixel,FHD WVA AG 120Hz 250 nits Narrow Border,Yes,Yes,,Yes,358 x 235 x 16.9 to 18.9mm,1.62 Kg,Not Available,HD,Backlit Keyboard,1 Year Onsite Hardware Service,Onsite,Manufacturing Defects,Accidental Damage,Upto 4.60GHz
Lenovo,"Lenovo IdeaPad Slim 5 2.5K IPS Intel Core i5 13th Gen 13500H - (16 GB/1 TB SSD/Windows 11 Home) 16IRL8 Thin and Light Laptop  (16 inch, Cloud Grey, 1.89 Kg, With MS Office)",73490,107690,4.1,502,61,"Laptop, Power Adaptor, User Guide, Warranty Documents",16IRL8,82XF0077IN,16IRL8,IdeaPad Slim 5 2.5K IPS,Cloud Grey,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,LPDDR5,,Intel Integrated Iris Xe,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1, 1 x USB 3.2 Gen 1 (Always On), 2 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)",,,2560 x 1600 Pixel,"WQXGA, 2.5K, IPS 350nits Anti-glare, 100% sRGB, Dolby Vision, TÜV Low Blue Light",Yes,Yes,,v5.1,358 x 235 x 16.9 to 18.9mm,1.89 Kg,Not Available,"Full HD 1080p + IR with Privacy Shutter, ToF Sensor","Backlit, English",1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Carry-In,Manufacturing Defects,Physical Damage,Max Turbo Frequency upto 4.7GHz
ASUS,"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) K3605ZF-RP258W Gaming Laptop  (16 Inch, Cool Silver, 1.80 Kg)",54990,71990,4,65,9,"Laptop, Power Adaptor, User Guide, Warranty Documents",K3605ZF-RP258W,90NB11E2-M00YK0,K3605ZF-RP258W,"Vivobook 16X for Creator,",Cool Silver,Gaming Laptop,Processing & Multitasking,No,Intel,Core i5,Yes,8 GB,DDR4,,NVIDIA GeForce RTX 2050,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 Type-C support power delivery, 2 x USB 3.2 Gen 1 Type-A",,,1920 x 1200 Pixel,"WUXGA, 16:10 aspect ratio, LED Backlit, IPS-level Panel, 144Hz refresh rate, 300nits, 45% NTSC color gamut, Anti-glare display",Yes,Yes,,v5.3,358.6 x 249.1 x 18.9 mm,1.80 Kg,Not Available,720p HD camera With privacy shutter,Backlit Chiclet Keyboard with Num-key,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Up to 4.5 GHz
Acer,"Acer Swift Go 14 TouchScreen AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) SFG14-73T-70N9 Thin and Light Laptop  (14 Inch, Pure Silver, 1.3 Kg, With MS Office)",84990,101999,4,71,7,"Laptop, Power Adaptor, User Guide, Warranty Documents",SFG14-73T-70N9,NX.KSMSI.003,SFG14-73T,Swift Go 14 TouchScreen AI PC,Pure Silver,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core Ultra 7,Yes,16 GB,LPDDR5X,,Intel Integrated Arc Graphics,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 port with power-off charging, 1 x USB 3.2 port, 1 x USB Type-C port with DC-in",,,1920 x 1200 Pixel,"WUXGA display with IPS (In-Plane Switching) technology, high-brightness (400nits) Acer ComfyView LED-backlit TFT LCD 16:10 aspect ratio, color gamut sRGB 100% with multi-touch, Wide viewing angle up to 170 degrees, Mercury free, environment friendly",Two built-in stereo speakers,Yes,,v5.3,312.9 x 217.9 x 14.9 mm,1.3 Kg,Not Available,T-Type USB QHD camera with 2560 x 1440 resolution and 1440p QHD video at 30 fps with Temporal Noise Reduction,83-/84-/87-key full-size FineTip backlit keyboard with international language support,1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,Max turbo frequency at 4.8 Ghz
ASUS,"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) K3605ZC-RP587WS Gaming Laptop  (16 Inch, Cool Silver, 1.80 Kg, With MS Office)",59990,84990,4.2,464,29,"Laptop, Power Adaptor, User Guide, Warranty Documents",K3605ZC-RP587WS,90NB11F2-M00UF0,K3605ZC-RP587WS,"Vivobook 16X for Creator,",Cool Silver,Gaming Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 3050,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1 Type-C support power delivery, 2 x USB 3.2 Gen 1 Type-A",,,1920 x 1200 Pixel,"WUXGA, 16:10 aspect ratio, LED Backlit, IPS-level Panel, 144Hz refresh rate, 300nits, 45% NTSC color gamut, Anti-glare display",Yes,Yes,,v5.3,358.6 x 249.1 x 18.9 mm,1.80 Kg,Not Available,720p HD camera With privacy shutter,Backlit Chiclet Keyboard with Num-key,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Up to 4.5 GHz
DELL,"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.62 kg, With MS Office)",63990,92863,4.2,574,31,"Laptop, Battery, AC Adapter, User Guide, Manuals",Inspiron 3530,IN3530RMD8W001ORS1 | OIN353034151RINS1M,Inspiron 3530,"Inspiron 15 with Backlit Keyboard,",Platinum Silver,Thin and Light Laptop,Travel & Business,Yes,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB 2.0 port, 1 x USB 3.2 Gen 1 port, USB 3.2 Gen 1 Type-C (data only)",,,1920 X 1080 Pixel,Full HD WVA AG 120Hz 250 nits Narrow Border,Yes,Yes,,Yes,358 X 235 x 18.9 mm,1.62 kg,Not Available,HD,Backlit Keyboard,1 Year Onsite Hardware Service,Onsite,Manufacturing Defects,Accidental Damage,up to 4.60 GHz
Lenovo,"Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.63 Kg)",34990,49990,4.3,449,33,"Laptop, Power Adaptor, User Guide, Warranty Documents",15IAU7,82RK018RIN,15IAU7,IdeaPad 3,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,No,Intel,Core i3,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB 2.0, 1 x USB 3.2 Gen 1, 1 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort 1.2)",,,1920 x 1080 Pixel,"Full HD, TN 250nits Anti-glare",Yes,Yes,,v5.2,359.2 x 236.5 x 19.9 mm,1.63 Kg,Not Available,HD 720p with Privacy Shutter,"Non-backlit, English",1 Yr Onsite,Carry-in,Manufacturing Defects,Physical Damage,Base frequency 0.9 GHz upto Max Turbo Frequency 4.4 GHz
Lenovo,"Lenovo Legion 5 Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) 15IRX9 Gaming Laptop  (15.6 Inch, Storm Grey, 2.32 Kg, With MS Office)",122490,174890,4.6,134,16,"Laptop, Power Adaptor, User Guide, Warranty Documents",15IRX9,83JJ000DIN,15IRX9,Legion 5,Storm Grey,Gaming Laptop,Gaming,Yes,Intel,Core i7,Yes,24 GB,DDR5,,NVIDIA GeForce RTX 4060,SSD,Windows 11 Home,"2 x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1 x USB-C (USB 5Gbps / USB 3.2 Gen 1), with USB PD 3.0 and DisplayPort 1.2",,,1920 x 1080 Pixel,"Full HD, IPS 300nits Anti-glare, 100% sRGB, 144Hz, G-SYNC",Yes,Yes,,v5.2,358.8 x 261.4 x 20.5-24.65 mm,2.32 Kg,Not Available,HD 720p with E-shutter,"White Backlit, English",1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,Max Turbo Frequency up to 4.90 GHz
HP,"HP Victus Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) 15-fa1307TX Gaming Laptop  (15.6 Inch, Mica Silver, 2.37 Kg, With MS Office)",74990,83330,4.2,156,4,"Laptop, Power Adaptor, User Guide, Warranty Documents",15-fa1307TX,99Y0Y6PA#ACJ,15-fa1307TX,Victus,Mica Silver,Gaming Laptop,Gaming,Yes,Intel,Core i5,Yes,16 GB,DDR4,,NVIDIA GeForce RTX 2050,SSD,Windows 11 Home,"1 x USB Type-C 5Gbps signaling rate, 1 x USB Type-A 5Gbps signaling rate, 1 x USB Type-A 5Gbps signaling rate",,,1920 x 1080 Pixel,"FHD,144 Hz, 9 ms response time, IPS, micro-edge, anti-glare, Brightness: 250 nits, 141 ppi, Color Gamut: 45% NTSC",Dual Speakers,Built-in Dual Array Digital Microphones,,v5.3,357.9 x 239.7 x 22.5mm,2.37 Kg,Not Available,HP Wide Vision 720p HD camera,"Full-size, backlit, mica silver keyboard with numeric keypad",1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical Damage,Upto 4.6 GHz
HP,"HP 245 G8 AMD Ryzen 5 Quad Core 3500u - (8 GB/512 GB SSD/Windows 11 Home) 245 G8 Business Laptop  (14 Inch, Silver, 1.47 Kg)",34990,48146,3.9,55,6,1 Laptop:: 2 User manual :: 3 Adaptar,245 G8,689T5PA,245 G8,245 G8,Silver,Business Laptop,"Everyday Use, Entertainment, Learning, Performance, Processing & Multitasking, Travel & Business",No,AMD,Ryzen 5 Quad Core,Yes,8 GB,DDR4,,AMD Radeon AMD,SSD,Windows 11 Home,"1 x USB Type-C 5Gbps signaling rate, 1 x USB Type-A 5Gbps signaling rate, 1 x USB Type-A 5Gbps signaling rate",,,1920 x 1080 Pixel,HD,Built-in Stereo Speakers,Built-in Digital Microphone,,v5.0,324 x 225.9 x 19.9mm,1.47 Kg,Not Available,Yes,Full Size Textured island-style Keyboard,1 Year Onsite warranty by OEM,Onsite,Manufacturing Damage,Physical Damage,2.1Ghz to 4.0Ghz
DELL,"DELL Inspiron 15 3520 with Backlit Keyboard, Intel Core i5 12th Gen Core i5 - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Laptop  (15.6 inch, Platinum Silver, 1.65 kg, With MS Office)",49990,78900,4.1,474,33,"Laptop, Adaptor",Inspiron 3520,IN352092K4N001ORS1,Inspiron 3520,"Inspiron 15 3520 with Backlit Keyboard,",Platinum Silver,Laptop,"Processing & Multitasking, Everyday Use, Performance, Entertainment, Learning, Travel & Business",Yes,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated Intel UHD Graphics,SSD,Windows 11 Home,"USB 2.0, USB 3.2 Gen 1 port (on systems configured with non Type-C®), USB 3.2 Gen 1 ports (on systems configured with non Type-C",,,1920x 1080 pixel,"FHD 1920x1080, Non-Touch, AG, WVA, LED-Backlit, Narrow Border Display","Stereo speakers,2 W x 2 = 4 W total",Built in dual microphones,,v5.2,324 x 225.9 x 19.9mm,1.65 kg,Not Available,Built-in HD webcam,English International Backlit Keyboard,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Accidental Damage,Up to 4.40 GHz Turbo
Acer,"Acer Chromebook Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CB314-3H-C5QE/ CB314-3H-COBZ Chromebook  (14 inch, Silver, 1.45 Kg)",12990,35999,3.8,535,41,"Laptop, Power Adaptor, User Guide, Warranty Documents",CB314-3H-C5QE/ CB314-3H-COBZ,NX.K04SI.008,CB314-3H,Chromebook,Silver,Chromebook,Processing & Multitasking,No,Intel,Celeron Dual Core,No,8 GB,LPDDR4X,,Intel Integrated UHD,eMMC,Chrome,"2 x USB 3.2 Gen 1 Type-C port, 2 x USB 3.2 Gen 1 Type-A port",,,1920 X 1080 Pixel,HD LED-backlit TFT LCD,Yes,Yes,,v5.1,326.4 x 225 x 20 mm,1.45 Kg,Not Available,"UFC with Narrow USB HD camera, Compatible with Chromebook, 1280 x 720 resolution, 720p HD video at 30 fps with Temporal Noise Reduction",74-/75-/78-key Acer FineTip keyboard with international language support,1 Year Onsite Warranty,Onsite,Manufacturing Defects,Physical damage,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz
Lenovo,"Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.62 Kg, With MS Office)",58390,81890,4.3,656,39,"Laptop, Power Adaptor, User Guide, Warranty Documents",15IRH8,83EM0026IN,15IRH8,IdeaPad Slim 3,Arctic Grey,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,LPDDR5,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery and DisplayPort 1.2), 2 x USB 3.2 Gen 1",,,1920 X 1080 Pixel,"Full HD, IPS 300nits Anti-glare",Yes,Yes,,v5.1,359.3 x 235 x 17.9 mm,1.62 Kg,Not Available,Full HD 1080p with Privacy Shutter,"Backlit, English",1 Yr. Onsite + 1 Yr. Accidental Damage Protection,Carry-In,Manufacturing Defects,Physical Damage,Max Turbo Frequency upto 4.6GHz
Lenovo,"Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 14IAH8 Thin and Light Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)",59990,78590,4.1,336,28,"Laptop, Power Adaptor, User Guide, Warranty Documents",14IAH8,83BF0043IN,14IAH8,IdeaPad Slim 5,Cloud Grey,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,LPDDR5,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1, 1 x USB 3.2 Gen 1 (Always On), 2 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)",,,1920 x 1200 Pixel,"WUXGA, IPS 300nits Anti-glare, 45% NTSC, TÜV Low Blue Light",Yes,Yes,,v5.1,312 x 221 x 17.9 mm,1.46 Kg,Not Available,Full HD 1080p with Privacy Shutter,"Backlit, English",1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Carry-In,Manufacturing Defects,Physical Damage,Max Turbo Frequency upto 4.4GHz
DELL,"DELL Inspiron 16 5630 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) IN5630P8YRR001ORS1 Laptop  (16 inch, Platinum Silver, With MS Office)",61999,90860,4.3,9,0,"Laptop, Power Adaptor, User Guide, Warranty Documents",IN5630P8YRR001ORS1,IN5630P8YRR001ORS1,Inspiron 5630,Inspiron 16 5630,Platinum Silver,Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,LPDDR5,,Intel Integrated Intel Iris Xe Graphics,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1, 1 x USB 3.2 Gen 1 (Always On), 2 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)",,,1920 x 1200 pixel,"WUXGA, IPS 300nits Anti-glare, 45% NTSC, TÜV Low Blue Light",Yes,Yes,,YES,312 x 221 x 17.9 mm,1.46 Kg,Not Available,Full HD 1080p with Privacy Shutter,"Backlit, English",1-year warranty,Onsite,Manufacturing Defects,Physical Damage,Max Turbo Frequency upto 4.4GHz
Lenovo,"Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin and Light Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)",57790,72990,4.1,336,28,"Laptop, Power Adapter, Warranty Documents, User Manual",14IAH8,83BF000UIN,14IAH8,IdeaPad Slim 5,Cloud Grey,Thin and Light Laptop,Processing & Multitasking,Yes,Intel,Core i5,Yes,16 GB,LPDDR5,,Intel Integrated UHD,SSD,Windows 11 Home,"1 x USB 3.2 Gen 1, 1 x USB 3.2 Gen 1 (Always On), 2 x USB-C 3.2 Gen 1 (support data transfer, Power Delivery 3.0 and DisplayPort 1.4)",,,1920 x 1200 Pixel,"WUXGA, IPS 300nits Glossy, 45% NTSC, TUV Low Blue Light, Glass",Yes,Yes,,v5.1,312 x 221 x 17.9 mm,1.46 Kg,Not Available,Full HD 1080p with Privacy Shutter,"Backlit, English",1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Onsite,Manufacturing Defects,Physical Damage,Max turbo frequency at 4.4 Ghz
MSI,"MSI Prestige 13 Evo AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) Prestige 13 AI Evo A1MG Thin and Light Laptop  (13.3 Inch, Stellar Gray, 0.99 Kg)",104990,128990,5,3,0,"Laptop,Battery,Power Adapter, User Guide, MSI Bag",Prestige 13 AI Evo A1MG,9S7-13Q222-051,Prestige 13 AI Evo A1MG,Prestige 13 Evo AI PC,Stellar Gray,Thin and Light Laptop,Processing & Multitasking,No,Intel,Core Ultra 7,Yes,16 GB,LPDDR5,,Intel Integrated Arc,SSD,Windows 11 Home,"2 x Type-C (USB / DP / Thunderbolt 4) with PD charging, 1 x Type-A USB3.2 Gen2",,,2880 x 1800 Pixel,"2.8K OLED panel, 100% DCI-P3",Yes,Yes,,v5.4,299 x 210 x 16.9 mm,0.99 Kg,Not Available,IR FHD type (30fps@1080p) with HDR3D Noise Reduction+ (3DNR+),Single Backlit Keyboard (White),2 Year Carry-in Warranty,Carry-in,Manufacturing Defects,"Physical Damage, Burn, Liquid Spill",1.4 GHz upto Max turbo frequency at 4.8 Ghz
Acer,"Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/1 TB SSD/Windows 11 Home) A324-53 Thin and Light Laptop  (14 Inch, Steel Gray, 1.45 Kg)",53990,69999,4,14,2,"Laptop, Power Adaptor, User Guide, Warranty Documents",A324-53,UN.34RSI.007,A324-53,Aspire 3,Steel Gray,Thin and Light Laptop,Everyday Use,No,Intel,Core i5,Yes,16 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"2 x USB 3.2 port, 1 x USB 2.0 port, 1 x Type-C port for PD Adapter",,,1920 x 1080 Pixel,Full HD,Two built-in stereo speakers,Yes,,v5.2,321.7 x 206.6 x 19.4 mm,1.45 Kg,Not Available,Video conferencing: 2M With Privacy Camera Shutter,84-key Acer Backlit keyboard layout with US language,1 Year Carry-in Warranty,Carry-in,Manufacturing Defects,Physical Damage,Max Frequency Up to 4.6 GHz
ZEBRONICS,"ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thin and Light Laptop  (15.6 inch, Space Grey, 1.76 Kg)",29990,60999,3.9,943,130,"Laptop:- 1U , Power adapter:- 1U , Quick start Guide:- 1U, QR code Guide:- 1U",ZEB-NBC 4S,ZEB-NBC 4S (8GB),ZEB-NBC 4S,Pro Series Z,Space Grey,Thin and Light Laptop,Processing & Multitasking,No,Intel,Core i5,Yes,8 GB,DDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"3 x USB Type A , 2 x USB Type C",,,1920 X 1080 Pixel,"Full HD, IPS Screen",Yes,Yes,,v5.0,360 x 232 x 20 mm,1.76 Kg,Not Available,2 MP,Full Size keyboard with scissor keycaps,1 Year Carry-in Warranty,Carry-In,"Manufacturing Defects, 1 Year carry into services center / only 6 month carry into service center for charging adapter",Any Physical damage or Any accessories,Max Turbo Frequency upto 4.4GHz
MSI,"MSI Modern 15 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B7M-072IN Thin and Light Laptop  (15.6 Inch, Classic Black, 1.75 Kg)",36990,62990,4.4,2959,331,"Laptop, battery, power adapter, user guide",Modern 15 B7M-072IN,9S7-15HK12-072,Modern 15 B7M-072IN,Modern 15,Classic Black,Thin and Light Laptop,"Entertainment, Everyday Use, Performance, Processing & Multitasking, Travel & Business",No,AMD,Ryzen 5 Hexa Core,Yes,8 GB,DDR4,,AMD Radeon AMD,SSD,Windows 11 Home,"1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 1 x Type-A USB3.2 Gen2, 2 x Type-A USB2.0",,,1920 x 1080 Pixel,"Full HD, 60Hz 45%NTSC IPS-Level",Yes,Yes,,v5.2,359 x 241 x 19.9 mm,1.75 Kg,Not Available,HD type (30fps@720p),Single Backlit Keyboard (White),1 Year Carry-in Warranty,Carry-in,Manufacturing Defect,"Physical Damage, Burn, Liquid Spill",Base frequency 2 GHz upto Max Turbo Frequency 4.5 GHz
Thomson,"Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin and Light Laptop  (15.6 inch, Grey Brush, 1.65 Kg)",25990,44990,3.7,53,11,"1 Laptop with Battery, 1 Adaptor, 1 User Manual, 1 Warranty Card",IN-N15I,IN-N15I312-8GR512,IN-N15I,NEO Core Series,Grey Brush,Thin and Light Laptop,Processing & Multitasking,No,Intel,Core i3,Yes,8 GB,LPDDR4,,Intel Integrated UHD,SSD,Windows 11 Home,"2 x USB 3.2 Gen 1, 1 x USB Type C 3.2 Gen 1",,,1920 x 1080 Pixel,Full HD,Yes,Yes,,v5.0,357.4 x 233.8 x 19.9 mm,1.65 Kg,Not Available,2 Megapixel,Backlit Keyboard,1 Year Onsite warranty,Onsite,Any kind of Manufacturing defect or any hardware problem reported by Engineer will be covered under warranty.,"Screen Damage, Water Spill, Accendental Damage, Fire Damage, Tampering ,Mishandling not covered",Max Frequency Up to 4.4 GHz
